key_id,_id,ltable_id,rtable_id,ltable_Name,ltable_Phone,ltable_Zipcode,ltable_State,ltable_City,ltable_Address,ltable_Delivery,ltable_Takeout,ltable_Outdoor_seating,rtable_Name,rtable_Phone,rtable_Zipcode,rtable_State,rtable_City,rtable_Address,rtable_Delivery,rtable_Takeout,rtable_Outdoor_seating
411,1815,422,9,Outdoor Grill,(773) 202-9980,60618,IL,Chicago,3265 N Milwaukee Ave,1,1,0,Kuma's Corner,(773) 604-8769,60618,IL,Chicago,2900 W Belmont Avenue,0,1,1
412,1898,627,9,Kerelys Cuban Cafe & Pizzeria,(773) 394-4040,60618,IL,Chicago,2934 N Milwaukee Ave,1,1,0,Kuma's Corner,(773) 604-8769,60618,IL,Chicago,2900 W Belmont Avenue,0,1,1
413,435396,2739,2207,The Little Chihuahua,(415) 255-8225,94117,CA,San Francisco,292 Divisadero St,0,1,0,The Mill,(415) 252-0800,94117,CA,San Francisco,736 Divisadero Street,0,1,1
414,435395,2736,2207,Mojo Bicycle Café,(415) 440-2338,94117,CA,San Francisco,639 Divisadero St,0,1,1,The Mill,(415) 252-0800,94117,CA,San Francisco,736 Divisadero Street,0,1,1
415,435408,2945,2207,The Lodge on Haight,(415) 872-9502,94117,CA,San Francisco,400 Haight Street,0,1,0,The Mill,(415) 252-0800,94117,CA,San Francisco,736 Divisadero Street,0,1,1
416,435416,3063,2207,The Mill,(415) 345-1953,94117,CA,San Francisco,736 Divisadero St,0,1,1,The Mill,(415) 252-0800,94117,CA,San Francisco,736 Divisadero Street,0,1,1
417,241588,1338,1102,Ahimsa,(212) 533-7290,10012,NY,New York,"210 Thompson St, Manhattan",1,1,0,Cuba,(212) 420-7878,10012,NY,New York,222 Thompson Street,1,1,0
418,395211,2841,1955,Gamine,(415) 771-7771,94123,CA,San Francisco,2223 Union St,0,1,1,Rose's Cafe,(415) 775-2200,94123,CA,San Francisco,2298 Union Street,0,1,1
419,687012,2361,3366,An Nam Pho,(206) 466-2179,98115,WA,Seattle,6510 Roosevelt Way NE,0,1,0,Judy Fu's Snappy Dragon,(206) 528-5575,98115,WA,Seattle,8917 Roosevelt Way NE,1,1,0
420,71505,509,310,Ruth’s Chris Steak House,(312) 321-2725,60654,IL,Chicago,431 N Dearborn St,0,1,0,Ruth's Chris Steak House,(312) 321-2725,60654,IL,Chicago,431 N Dearborn Street,0,1,0
421,71511,758,310,Tortoise Supper Club,(312) 755-1700,60654,IL,Chicago,350 N State St,0,1,1,Ruth's Chris Steak House,(312) 321-2725,60654,IL,Chicago,431 N Dearborn Street,0,1,0
422,681966,2358,3345,Pie Bar Ballard,(206) 535-8489,98107,WA,Seattle,2218 NW Market St,0,1,0,Cupcake Royale,(206) 701-6238,98107,WA,Seattle,2052 NW Market Street,1,0,1
423,681963,2286,3345,La Isla Cuisine,(206) 789-0516,98107,WA,Seattle,2320 NW Market St,1,1,1,Cupcake Royale,(206) 701-6238,98107,WA,Seattle,2052 NW Market Street,1,0,1
424,319356,956,1437,Annisa,(212) 741-6699,10014,NY,New York,13 Barrow St,0,0,0,Annisa,(212) 741-6699,10014,NY,New York,13 Barrow Street,0,0,0
425,688557,2094,3370,Local 360,(206) 441-9360,98121,WA,Seattle,2234 1st Ave,0,1,1,List,(206) 441-1000,98121,WA,Seattle,2226 1st Avenue,0,0,1
426,688491,1680,3370,List,(206) 441-1000,98121,WA,Seattle,2226 1st Ave,0,0,1,List,(206) 441-1000,98121,WA,Seattle,2226 1st Avenue,0,0,1
427,429853,2770,2171,Amélie,(415) 292-6916,94109,CA,San Francisco,1754 Polk St,0,0,0,Aicha Moroccan Cuisine,(415) 345-9947,94109,CA,San Francisco,1303 Polk Street,0,1,0
428,429832,2488,2171,The Boy’s Deli,(415) 776-3099,94109,CA,San Francisco,2222 Polk St,0,1,0,Aicha Moroccan Cuisine,(415) 345-9947,94109,CA,San Francisco,1303 Polk Street,0,1,0
429,429835,2509,2171,Thai Idea Vegetarian,(415) 440-8344,94109,CA,San Francisco,710 Polk St,0,1,0,Aicha Moroccan Cuisine,(415) 345-9947,94109,CA,San Francisco,1303 Polk Street,0,1,0
430,429845,2690,2171,Swan Oyster Depot,(415) 673-1101,94109,CA,San Francisco,1517 Polk St,0,1,0,Aicha Moroccan Cuisine,(415) 345-9947,94109,CA,San Francisco,1303 Polk Street,0,1,0
431,340842,2600,1578,Chiotras Grocery,(415) 824-2353,94107,CA,San Francisco,858 Rhode Island St,0,1,1,21st Amendment Brewery,(415) 369-0900,94107,CA,San Francisco,563 2nd Street,0,1,1
432,434494,2713,2199,Long Bridge Pizza,(415) 829-8999,94107,CA,San Francisco,2347 3rd St,0,1,0,Pazzia,(415) 512-1693,94107,CA,San Francisco,337 3rd Street,0,0,1
433,682722,2176,3346,Sushi Samurai,(206) 766-0298,98109,WA,Seattle,1817 Queen Anne Ave N,0,1,1,Serious Pie,(206) 436-0050,98109,WA,Seattle,401 Westlake Avenue N,0,1,0
434,682773,2323,3346,Duke’s Chowder House - Lake Union,(206) 382-9963,98109,WA,Seattle,901 Fairview Ave N,0,1,1,Serious Pie,(206) 436-0050,98109,WA,Seattle,401 Westlake Avenue N,0,1,0
435,682796,2397,3346,It’s Bao Time,(206) 227-2815,98109,WA,Seattle,320 Westlake Ave N,0,1,0,Serious Pie,(206) 436-0050,98109,WA,Seattle,401 Westlake Avenue N,0,1,0
436,682573,1778,3346,Toulouse Petit,(206) 432-9069,98109,WA,Seattle,601 Queen Anne Ave N,0,0,0,Serious Pie,(206) 436-0050,98109,WA,Seattle,401 Westlake Avenue N,0,1,0
437,682593,1824,3346,Serious Pie & Biscuit,(206) 436-0050,98109,WA,Seattle,401 Westlake Ave N,0,1,0,Serious Pie,(206) 436-0050,98109,WA,Seattle,401 Westlake Avenue N,0,1,0
438,680401,2335,3339,The 5 Point Café,(206) 508-4793,98121,WA,Seattle,415 Cedar St,0,1,1,Tilikum Place Cafe,(206) 282-4830,98121,WA,Seattle,407 Cedar Street,0,1,0
439,680393,1650,3339,Tilikum Place Cafe,(206) 282-4830,98121,WA,Seattle,407 Cedar St,0,1,0,Tilikum Place Cafe,(206) 282-4830,98121,WA,Seattle,407 Cedar Street,0,1,0
440,445001,2942,2280,Rye,(415) 474-4448,94102,CA,San Francisco,688 Geary St,0,0,1,Olympic Flame Cafe,(415) 885-0984,94102,CA,San Francisco,555 Geary Street,0,1,0
441,73766,67,321,Staropolska Restaurant,(773) 342-0779,60618,IL,Chicago,3030 N Milwaukee Ave,1,1,0,Cho Sun Ok,(773) 549-5555,60618,IL,Chicago,4200 N Lincoln Avenue,0,1,0
442,359326,2811,1724,Luisa’s Pizza And Pasta,(415) 563-4043,94109,CA,San Francisco,1550 California St,0,1,1,Seven Hills,(415) 775-1550,94109,CA,San Francisco,1550 Hyde Street,0,0,0
443,359310,2549,1724,Seven Hills,(415) 775-1550,94109,CA,San Francisco,1550 Hyde St,0,0,0,Seven Hills,(415) 775-1550,94109,CA,San Francisco,1550 Hyde Street,0,0,0
444,359315,2664,1724,Stones Throw,(415) 796-2901,94109,CA,San Francisco,1896 Hyde St,0,0,0,Seven Hills,(415) 775-1550,94109,CA,San Francisco,1550 Hyde Street,0,0,0
445,359318,2690,1724,Swan Oyster Depot,(415) 673-1101,94109,CA,San Francisco,1517 Polk St,0,1,0,Seven Hills,(415) 775-1550,94109,CA,San Francisco,1550 Hyde Street,0,0,0
446,359330,2941,1724,Sing Sing Sandwich Shop,(415) 885-5159,94109,CA,San Francisco,309 Hyde St,0,1,0,Seven Hills,(415) 775-1550,94109,CA,San Francisco,1550 Hyde Street,0,0,0
447,683138,2176,3348,Sushi Samurai,(206) 766-0298,98109,WA,Seattle,1817 Queen Anne Ave N,0,1,1,Roti,(206) 216-7684,98109,WA,Seattle,530 Queen Anne Avenue North,1,1,0
448,192346,1099,886,Beyond Sushi - Chelsea Market,(212) 929-2889,10011,NY,New York,75 9th Ave,1,1,0,A Salt & Battery,(212) 691-2713,10011,NY,New York,112 Greenwich Avenue,1,1,0
449,140098,293,630,Gibsons Bar & Steakhouse,(312) 266-8999,60611,IL,Chicago,1028 N Rush St,0,1,1,Corner Bakery Cafe,(312) 266-2570,60611,IL,Chicago,676 N St. Clair Street,0,1,1
450,140117,377,630,Hugo’s Frog Bar & Fish House,(312) 640-0999,60611,IL,Chicago,1024 N Rush St,0,1,1,Corner Bakery Cafe,(312) 266-2570,60611,IL,Chicago,676 N St. Clair Street,0,1,1
451,140181,715,630,Le Colonial,(312) 255-0088,60611,IL,Chicago,937 N Rush St,0,1,1,Corner Bakery Cafe,(312) 266-2570,60611,IL,Chicago,676 N St. Clair Street,0,1,1
452,89896,90,392,MK Restaurant,(312) 482-9179,60610,IL,Chicago,868 N Franklin St,0,0,0,Rainforest Cafe,(312) 787-1501,60610,IL,Chicago,605 N Clark Street,0,1,0
453,109553,694,472,NoMI Kitchen,(312) 239-4030,60611,IL,Chicago,800 N Michigan Ave,0,0,1,Harry Caray's Seventh Inning Stretch,(312) 202-0500,60611,IL,Chicago,835 N Michigan Avenue Water Tower Place,0,1,0
454,109554,705,472,John Hancock Center,(312) 751-3680,60611,IL,Chicago,875 N Michigan Ave,0,0,0,Harry Caray's Seventh Inning Stretch,(312) 202-0500,60611,IL,Chicago,835 N Michigan Avenue Water Tower Place,0,1,0
455,314706,1588,1407,Westville Chelsea,(212) 924-2223,10011,NY,New York,246 W 18th St,1,1,1,Westville,(212) 924-2223 (212) 924-2201,10011,NY,New York,246 W 18th Street,1,1,1
456,225754,882,1035,Pylos,(212) 473-0220,10009,NY,New York,128 E 7th St,0,1,0,Porchetta,(212) 777-2151,10009,NY,New York,110 East 7th Street,1,1,1
457,119208,66,526,Mana Food Bar,(773) 342-1742,60622,IL,Chicago,1742 W Division St,1,1,1,Mana Food Bar,(773) 342-1742,60622,IL,Chicago,1742 W. Division Street,1,1,1
458,335790,2822,1535,Sotto Mare,(415) 398-3181,94133,CA,San Francisco,552 Green St,0,1,1,Sotto Mare,(415) 398-3181,94133,CA,San Francisco,552 Green Street,0,1,1
459,326578,942,1470,Aquagrill,(212) 274-0505,10012,NY,New York,210 Spring Street,0,1,1,Acme,(212) 203-2121,10012,NY,New York,9 Great Jones Street,0,0,0
460,6881,438,28,Cassava Cafe,(312) 487-2888,60610,IL,Chicago,1211 N Lasalle Dr,0,1,0,Cafe Iberico,(312) 573-1510,60610,IL,Chicago,739 N La Salle Drive,1,1,0
461,344757,2999,1618,Il Pollaio,(415) 362-7727,94133,CA,San Francisco,555 Columbus Ave,0,1,0,Trattoria Pinocchio,(415) 392-1472,94133,CA,San Francisco,401 Columbus Avenue,0,1,1
462,344740,3004,1618,Franchino,(415) 982-2157,94133,CA,San Francisco,347 Columbus Ave,0,0,0,Trattoria Pinocchio,(415) 392-1472,94133,CA,San Francisco,401 Columbus Avenue,0,1,1
463,344729,2774,1618,Il Casaro Pizzeria & Mozzarella Bar,(415) 677-9455,94133,CA,San Francisco,348 Columbus Ave,0,1,0,Trattoria Pinocchio,(415) 392-1472,94133,CA,San Francisco,401 Columbus Avenue,0,1,1
464,432232,2643,2187,Kitchen Story,(415) 525-4905,94114,CA,San Francisco,3499 16th St,1,1,1,Kitchen Story,(415) 525-4905,94114,CA,San Francisco,3499 16th Street,1,1,1
465,670359,2159,3310,Vif Wine|Coffee,(206) 557-7357,98103,WA,Seattle,4401 Fremont Ave North,0,1,1,Beth's Cafe,(206) 782-5588,98103,WA,Seattle,7311 Aurora Avenue North,0,0,0
466,695851,1808,3400,Il Terrazzo Carmine,(206) 467-7797,98104,WA,Seattle,411 1st Ave S,0,1,1,Il Terrazzo Carmine,(206) 467-7797,98104,WA,Seattle,411 1st Avenue South,0,1,1
467,337106,2833,1549,Golden Boy Pizza,(415) 982-9738,94133,CA,San Francisco,542 Green St,0,1,0,Bistro Boudin,(415) 351-5561,94133,CA,San Francisco,160 Jefferson Street,0,1,1
468,337150,3035,1549,Mama’s On Washington Square,(415) 362-6421,94133,CA,San Francisco,1701 Stockton St,0,0,0,Bistro Boudin,(415) 351-5561,94133,CA,San Francisco,160 Jefferson Street,0,1,1
469,685579,1879,3361,Green Leaf Vietnamese Restaurant,(206) 340-1388,98104,WA,Seattle,418 8th Ave S,0,1,0,Shanghai Garden Restaurant II,(206) 625-1688,98104,WA,Seattle,524 6th Avenue South,0,1,0
470,437266,2631,2230,Craftsman and Wolves,(415) 913-7713,94110,CA,San Francisco,746 Valencia St,0,1,1,Anthony's Cookies,(415) 655-9834,94110,CA,San Francisco,1417 Valencia Street,0,1,0
471,437307,3069,2230,AL’s Place,(415) 416-6136,94110,CA,San Francisco,1499 Valencia st,0,0,0,Anthony's Cookies,(415) 655-9834,94110,CA,San Francisco,1417 Valencia Street,0,1,0
472,46420,43,195,Joe’s Seafood,(312) 379-5637,60611,IL,Chicago,60 E Grand Ave,1,1,0,Ghirardelli Chocolate Shop,(312) 337-9330,60611,IL,Chicago,830 N Michigan Avenue,0,1,1
473,46550,535,195,Bongiorno’s Italian Deli & Pizzeria,(312) 755-1255,60611,IL,Chicago,405 N Wabash Ave,1,1,1,Ghirardelli Chocolate Shop,(312) 337-9330,60611,IL,Chicago,830 N Michigan Avenue,0,1,1
474,30027,130,130,La Strada Cafe Bar,(708) 627-0403,60647,IL,Chicago,2023 N California Ave,0,1,1,Margie's Candies,(773) 348-0400,60647,IL,Chicago,1960 N Western Avenue,0,1,0
475,30042,161,130,Sultan’s Market,(773) 235-3072,60647,IL,Chicago,2057 W North Ave,1,1,1,Margie's Candies,(773) 348-0400,60647,IL,Chicago,1960 N Western Avenue,0,1,0
476,30053,180,130,Dos Urban Cantina,(773) 661-6452,60647,IL,Chicago,2829 W Armitage Ave,1,1,1,Margie's Candies,(773) 348-0400,60647,IL,Chicago,1960 N Western Avenue,0,1,0
477,30083,237,130,Handlebar,(773) 384-9546,60647,IL,Chicago,2311 W North Ave,0,1,1,Margie's Candies,(773) 348-0400,60647,IL,Chicago,1960 N Western Avenue,0,1,0
478,30170,427,130,Ground Control,(773) 772-9446,60647,IL,Chicago,3315 W Armitage Ave,1,1,1,Margie's Candies,(773) 348-0400,60647,IL,Chicago,1960 N Western Avenue,0,1,0
479,30357,788,130,O’Cha Thai Cuisine,(773) 235-6242,60647,IL,Chicago,2062 N Damen Ave,1,1,0,Margie's Candies,(773) 348-0400,60647,IL,Chicago,1960 N Western Avenue,0,1,0
480,93938,5,408,Alinea,(312) 867-0110,60614,IL,Chicago,1723 N Halsted St,0,0,0,Aloha Eats,(773) 935-6828,60614,IL,Chicago,2534 N. Clark Street,1,1,0
481,93946,82,408,Sapori Trattoria,(312) 967-9358,60614,IL,Chicago,2701 N Halsted St,0,1,1,Aloha Eats,(773) 935-6828,60614,IL,Chicago,2534 N. Clark Street,1,1,0
482,93995,356,408,Chicago Pizza And Oven Grinder Company,(773) 248-2570,60614,IL,Chicago,2121 N Clark St,0,1,0,Aloha Eats,(773) 935-6828,60614,IL,Chicago,2534 N. Clark Street,1,1,0
483,94062,648,408,Aloha Eats,(773) 935-6828,60614,IL,Chicago,2534 N Clark St,1,1,0,Aloha Eats,(773) 935-6828,60614,IL,Chicago,2534 N. Clark Street,1,1,0
484,365678,2450,1767,Saigon Sandwich,(415) 474-5698,94102,CA,San Francisco,560 Larkin St,0,1,0,Saigon Sandwich,(415) 474-5698,94102,CA,San Francisco,560 Larkin Street,0,1,0
485,448768,2915,2305,Mazarine Coffee,(415) 398-7700,94102,CA,San Francisco,720 Market St,0,1,1,Sam's Diner,(415) 626-8590,94102,CA,San Francisco,1220 Market Street,0,1,0
486,194917,948,900,McSorley’s Old Ale House,(212) 473-9148,10003,NY,New York,15 E 7th St,0,0,0,Asia de Cuba,(212) 726-7755,10003,NY,New York,415 Lafayette Street,0,0,0
487,15789,293,69,Gibsons Bar & Steakhouse,(312) 266-8999,60611,IL,Chicago,1028 N Rush St,0,1,1,Hugo's Frog Bar & Fish House,(312) 640-0999,60611,IL,Chicago,1024 N Rush Street,0,1,1
488,15799,377,69,Hugo’s Frog Bar & Fish House,(312) 640-0999,60611,IL,Chicago,1024 N Rush St,0,1,1,Hugo's Frog Bar & Fish House,(312) 640-0999,60611,IL,Chicago,1024 N Rush Street,0,1,1
489,15828,535,69,Bongiorno’s Italian Deli & Pizzeria,(312) 755-1255,60611,IL,Chicago,405 N Wabash Ave,1,1,1,Hugo's Frog Bar & Fish House,(312) 640-0999,60611,IL,Chicago,1024 N Rush Street,0,1,1
490,15854,721,69,Friends Sushi,(312) 787-8998,60611,IL,Chicago,710 N Rush St,1,1,1,Hugo's Frog Bar & Fish House,(312) 640-0999,60611,IL,Chicago,1024 N Rush Street,0,1,1
491,388802,2491,1918,El Farolito,(415) 824-7877,94110,CA,San Francisco,2779 Mission St,0,1,0,El Farolito,(415) 824-7877,94110,CA,San Francisco,2779 Mission District Street,0,1,0
492,388856,2727,1918,El Farolito,(415) 641-0758,94110,CA,San Francisco,2950 24th St,0,1,0,El Farolito,(415) 824-7877,94110,CA,San Francisco,2779 Mission District Street,0,1,0
493,2749,31,12,The Wormhole Coffee,(773) 661-2468,60622,IL,Chicago,1462 N Milwaukee Ave,0,1,1,Piece,(773) 772-4422,60622,IL,Chicago,1927 W North Avenue,1,1,0
494,2802,160,12,Rootstock Wine & Beer Bar,(773) 292-1616,60622,IL,Chicago,954 N California Ave,0,0,1,Piece,(773) 772-4422,60622,IL,Chicago,1927 W North Avenue,1,1,0
495,2824,200,12,Piece Brewery and Pizzeria,(773) 772-4422,60622,IL,Chicago,1927 W North Ave,1,1,0,Piece,(773) 772-4422,60622,IL,Chicago,1927 W North Avenue,1,1,0
496,2862,302,12,Native Foods Cafe,(773) 489-8480,60622,IL,Chicago,1484 N Milwaukee Ave,0,1,1,Piece,(773) 772-4422,60622,IL,Chicago,1927 W North Avenue,1,1,0
497,3022,722,12,Francesca’s Cafe,(630) 407-4641,60622,IL,Chicago,852 N Damen Ave,0,1,1,Piece,(773) 772-4422,60622,IL,Chicago,1927 W North Avenue,1,1,0
498,3042,775,12,Koko’s Mediterranean Grille,(312) 988-0088,60622,IL,Chicago,1760 W Chicago Ave,1,1,1,Piece,(773) 772-4422,60622,IL,Chicago,1927 W North Avenue,1,1,0
499,2819,191,12,Mexique,(312) 850-0288,60622,IL,Chicago,1529 W Chicago Ave,0,0,0,Piece,(773) 772-4422,60622,IL,Chicago,1927 W North Avenue,1,1,0
500,710635,2323,3462,Duke’s Chowder House - Lake Union,(206) 382-9963,98109,WA,Seattle,901 Fairview Ave N,0,1,1,Duke's Chowder House,(206) 382-9963,98109,WA,Seattle,901 Fairview Avenue North,0,1,1
501,710598,1888,3462,Daniel’s Broiler,(206) 621-8262,98109,WA,Seattle,809 Fairview Pl N,0,1,1,Duke's Chowder House,(206) 382-9963,98109,WA,Seattle,901 Fairview Avenue North,0,1,1
502,667368,2294,3297,Monsoon Seattle,(206) 325-2111,98112,WA,Seattle,615 19th Ave E,0,1,1,Monsoon,(206) 325-2111,98112,WA,Seattle,615 19th Avenue E,1,1,1
503,77486,133,338,Crisp,(773) 697-7610,60657,IL,Chicago,2940 N Broadway Ave,1,1,0,Bobtail Ice Cream Company,(773) 880-7372,60657,IL,Chicago,2951 North Broadway Street,0,1,1
504,77501,315,338,Wheat’s End Cafe,(773) 770-3527,60657,IL,Chicago,2873 N Broadway St,0,1,0,Bobtail Ice Cream Company,(773) 880-7372,60657,IL,Chicago,2951 North Broadway Street,0,1,1
505,77516,500,338,Bobtail Ice Cream Company,(773) 880-7372,60657,IL,Chicago,2951 N Broadway St,0,1,1,Bobtail Ice Cream Company,(773) 880-7372,60657,IL,Chicago,2951 North Broadway Street,0,1,1
506,28333,459,121,Artopolis,(312) 559-9000,60661,IL,Chicago,306 S Halsted St,0,1,0,Athena,(312) 655-0000,60661,IL,Chicago,212 S Halsted Street,0,1,1
507,328486,1248,1482,Malatesta Trattoria,(212) 741-1207,10014,NY,New York,649 Washington St,0,1,1,Malatesta Trattoria,(212) 741-1207,10014,NY,New York,649 Washington Street,0,0,1
508,706158,2258,3449,Jamjuree Thai Cuisine,(206) 323-4255,98112,WA,Seattle,509 15th Ave E,0,1,0,The Wandering Goose,(206) 323-9938,98112,WA,Seattle,403 15th Avenue East,0,1,1
509,706196,2380,3449,Olympia Pizza and Spaghetti House III,(206) 329-4500,98112,WA,Seattle,516 15th Ave E,0,1,1,The Wandering Goose,(206) 323-9938,98112,WA,Seattle,403 15th Avenue East,0,1,1
510,200910,1248,924,Malatesta Trattoria,(212) 741-1207,10014,NY,New York,649 Washington St,0,1,1,Santina,(212) 254-3000,10014,NY,New York,820 Washington Street,0,0,0
511,188410,1266,869,ChikaLicious Dessert Bar,(212) 995-9511,10003,NY,New York,203 E 10th St,0,0,0,McSorley's Old Ale House,(212) 473-9148,10003,NY,New York,15 E 7th Street,0,0,0
512,188430,1469,869,Strip House,(212) 328-0000,10003,NY,New York,13 E 12th St,0,0,0,McSorley's Old Ale House,(212) 473-9148,10003,NY,New York,15 E 7th Street,0,0,0
513,188360,948,869,McSorley’s Old Ale House,(212) 473-9148,10003,NY,New York,15 E 7th St,0,0,0,McSorley's Old Ale House,(212) 473-9148,10003,NY,New York,15 E 7th Street,0,0,0
514,329559,1097,1491,Buddakan,(212) 989-6699,10011,NY,New York,75 9th Ave,0,0,0,La Bergamote Patisserie,(212) 627-9010,10011,NY,New York,177 9th Avenue,0,1,0
515,329571,1238,1491,Morimoto,(212) 989-8883,10011,NY,New York,88 10th Ave,0,0,0,La Bergamote Patisserie,(212) 627-9010,10011,NY,New York,177 9th Avenue,0,1,0
516,329593,1464,1491,Auntie Guan’s Kitchen 108,(212) 206-8388,10011,NY,New York,108 W 14th St,1,1,0,La Bergamote Patisserie,(212) 627-9010,10011,NY,New York,177 9th Avenue,0,1,0
517,360972,2584,1739,Four Barrel Coffee,(415) 252-0800,94103,CA,San Francisco,375 Valencia St,0,1,1,Four Barrel,(415) 252-0800,94103,CA,San Francisco,375 Valencia Street,0,1,1
518,153377,289,704,The Map Room,(773) 252-7636,60647,IL,Chicago,1949 N Hoyne Ave,0,0,0,Father & Son,(773) 252-2620,60647,IL,Chicago,2475 N Milwaukee Avenue,1,1,0
519,153461,577,704,Cozy Corner Restaurant & Pancake House,(773) 276-2215,60647,IL,Chicago,2294 N Milwaukee Ave,0,1,0,Father & Son,(773) 252-2620,60647,IL,Chicago,2475 N Milwaukee Avenue,1,1,0
520,153509,747,704,Hachi’s Kitchen,(773) 276-8080,60647,IL,Chicago,2521 N California Ave,1,1,1,Father & Son,(773) 252-2620,60647,IL,Chicago,2475 N Milwaukee Avenue,1,1,0
521,402195,2460,1994,Tartine Bakery & Cafe,(415) 487-2600,94110,CA,San Francisco,600 Guerrero St,0,1,1,Yuzuki Japanese Eatery,(415) 556-9898,94110,CA,San Francisco,598 Guerrero Street,0,1,0
522,402253,3045,1994,Yuzuki Japanese Eatery,(415) 556-9898,94110,CA,San Francisco,598 Guerrero St,0,0,0,Yuzuki Japanese Eatery,(415) 556-9898,94110,CA,San Francisco,598 Guerrero Street,0,1,0
523,205985,1031,953,Pearl Oyster Bar,(212) 691-8211,10014,NY,New York,18 Cornelia St,0,1,0,Pearl Oyster Bar,(212) 691-8211,10014,NY,New York,18 Cornelia Street,0,0,0
524,133907,622,595,Bricks,(312) 255-0851,60614,IL,Chicago,1909 N Lincoln Ave,1,1,0,Bricks,(312) 255-0851,60614,IL,Chicago,1909 N Lincoln Avenue,1,1,0
525,145769,201,660,Toro Sushi,(773) 348-7255,60614,IL,Chicago,2546 N Clark St,0,1,0,The Peasantry,(773) 868-4888,60614,IL,Chicago,2723 N Clark Street,0,1,0
526,145790,336,660,Greentea Japanese Restaurant,(773) 883-8812,60614,IL,Chicago,2206 N Clark St,1,1,0,The Peasantry,(773) 868-4888,60614,IL,Chicago,2723 N Clark Street,0,1,0
527,145844,567,660,The Pasta Bowl,(773) 525-2695,60614,IL,Chicago,2434 N Clark St,1,1,0,The Peasantry,(773) 868-4888,60614,IL,Chicago,2723 N Clark Street,0,1,0
528,145838,772,660,Riccardo Trattoria,(773) 549-0038,60614,IL,Chicago,2119 N Clark St,0,1,0,The Peasantry,(773) 868-4888,60614,IL,Chicago,2723 N Clark Street,0,1,0
529,351897,2940,1673,Pacific Catch,(415) 440-1950,94123,CA,San Francisco,2027 Chestnut St,1,1,1,Mamacita,(415) 346-8494,94123,CA,San Francisco,2317 Chestnut Street,0,1,0
530,351379,2883,1667,Blue Bottle Coffee,(510) 653-3394,94102,CA,San Francisco,315 Linden St,0,1,1,Blue Bottle Coffee Kiosk,(415) 252-7535,94102,CA,San Francisco,315 Linden Street,0,0,1
531,436016,2758,2216,The Monk’s Kettle,(415) 865-9523,94103,CA,San Francisco,3141 16th St,0,1,1,Manora's Thai,(415) 861-6224,94103,CA,San Francisco,1600 Folsom Street,0,1,0
532,436023,2801,2216,Manora’s Thai Cuisine,(415) 861-6224,94103,CA,San Francisco,1600 Folsom St,1,1,0,Manora's Thai,(415) 861-6224,94103,CA,San Francisco,1600 Folsom Street,0,1,0
533,436046,2935,2216,Basil Thai Restaurant & Bar,(415) 552-8999,94103,CA,San Francisco,1175 Folsom St,0,1,0,Manora's Thai,(415) 861-6224,94103,CA,San Francisco,1600 Folsom Street,0,1,0
534,436038,2901,2216,Pancho Villa Taqueria,(415) 864-8840,94103,CA,San Francisco,3071 16th St,0,1,0,Manora's Thai,(415) 861-6224,94103,CA,San Francisco,1600 Folsom Street,0,1,0
535,28937,298,125,Xoco,(312) 661-1434,60654,IL,Chicago,449 N Clark St,0,1,1,Chicago Cut Steakhouse,(312) 329-1800,60654,IL,Chicago,300 N LaSalle Street,0,1,0
536,28955,418,125,Roy’s - Chicago,(312) 787-7599,60654,IL,Chicago,720 N State St,0,0,1,Chicago Cut Steakhouse,(312) 329-1800,60654,IL,Chicago,300 N LaSalle Street,0,1,0
537,29020,731,125,Bow Truss Coffee Roasters River North,(312) 222-1306,60654,IL,Chicago,406 N Wells St,0,1,0,Chicago Cut Steakhouse,(312) 329-1800,60654,IL,Chicago,300 N LaSalle Street,0,1,0
