,key_id,_id,ltable_id,rtable_id,ltable_Name,ltable_Phone,ltable_Zipcode,ltable_State,ltable_City,ltable_Address,ltable_Delivery,ltable_Takeout,ltable_Outdoor_seating,rtable_Name,rtable_Phone,rtable_Zipcode,rtable_State,rtable_City,rtable_Address,rtable_Delivery,rtable_Takeout,rtable_Outdoor_seating,Label
671,672,375847,2412,1819,El Gallo Giro Taco Truck,(415) 846-1802,94110,CA,San Francisco,23rd St & Treat Ave,0,1,1,Boogaloos,(415) 824-4088,94110,CA,San Francisco,3296 22nd Street,0,0,0,0
702,703,333267,3048,1512,La Santaneca,(415) 648-1034,94110,CA,San Francisco,3781 Mission St,0,1,0,Delfina,(415) 552-4055,94110,CA,San Francisco,3621 18th Street,0,1,1,0
569,570,5791,653,23,Pierrot Gourmet,(312) 573-6749,60611,IL,Chicago,108 E Superior St,0,1,1,Gino's East,(312) 266-3337,60611,IL,Chicago,162 E Superior Street,1,1,1,0
959,960,342867,2810,1602,La Mediterranee,(415) 921-2956,94115,CA,San Francisco,2210 Fillmore St,1,1,1,Dosa,(415) 441-3672,94115,CA,San Francisco,1700 Fillmore Street,0,1,0,0
803,804,663068,2022,3283,Veraci Pizza,(206) 525-1813,98107,WA,Seattle,500 NW Market St,0,1,0,La Carta de Oaxaca,(206) 782-8722,98107,WA,Seattle,5431 Ballard Avenue NW,0,1,1,0
491,492,388856,2727,1918,El Farolito,(415) 641-0758,94110,CA,San Francisco,2950 24th St,0,1,0,El Farolito,(415) 824-7877,94110,CA,San Francisco,2779 Mission District Street,0,1,0,0
776,777,82052,294,356,Little Goat Diner,(312) 888-3455,60607,IL,Chicago,820 W Randolph St,0,1,1,City Winery Chicago,(312) 733-9463,60607,IL,Chicago,1200 W Randolph Street,0,0,1,0
954,955,33094,694,140,NoMI Kitchen,(312) 239-4030,60611,IL,Chicago,800 N Michigan Ave,0,0,1,Devon Seafood Grill,(312) 440-8660,60611,IL,Chicago,39 E Chicago Avenue,0,1,1,0
624,625,247963,1315,1121,Samba Kitchen & Bar,(212) 256-0170,10036,NY,New York,661 9th Ave,0,1,0,Southern Hospitality,(212) 265-1000,10036,NY,New York,645 9th Avenue,0,1,1,0
643,644,353022,2630,1682,Pearl’s Deluxe Burgers,(415) 409-6120,94109,CA,San Francisco,708 Post St,0,1,0,Pearl's Deluxe Burgers,(415) 409-6120,94109,CA,San Francisco,708 Post Street,0,1,0,1
134,135,106074,115,449,Wasabi,(773) 227-8180,60647,IL,Chicago,2115 N Milwaukee Ave,0,1,1,Wasabi,(773) 227-8180,60647,IL,Chicago,2115 N Milwaukee Avenue,0,1,0,1
1092,1093,18413,315,80,Wheat’s End Cafe,(773) 770-3527,60657,IL,Chicago,2873 N Broadway St,0,1,0,Crisp,(877) 693-8653,60657,IL,Chicago,2940 N Broadway Street,1,1,0,0
1005,1006,23199,243,101,Beatrix River North,(312) 284-1377,60654,IL,Chicago,519 North Clark Street,0,1,1,Roy's,(312) 787-7599,60654,IL,Chicago,720 N. State Street,0,1,1,0
33,34,387473,3048,1908,La Santaneca,(415) 648-1034,94110,CA,San Francisco,3781 Mission St,0,1,0,Cha Cha Cha,(415) 824-1502,94110,CA,San Francisco,2327 Mission District Street,0,1,0,0
858,859,109809,467,473,Mon Ami Gabi,(773) 348-8886,60614,IL,Chicago,2300 N Lincoln Park W,1,1,1,Stanley's Kitchen and Tap,(312) 642-0007,60614,IL,Chicago,1970 N Lincoln Avenue,0,1,0,0
882,883,408671,2483,2027,State Bird Provisions,(415) 795-1272,94115,CA,San Francisco,1529 Fillmore St,0,0,0,Bun Mee,(415) 800-7696,94115,CA,San Francisco,2015 Fillmore Street,1,1,1,0
559,560,390606,3051,1927,Contraband Coffee Bar,(415) 839-7388,94109,CA,San Francisco,1415 Larkin St,0,1,1,Turtle Tower,(415) 409-3333,94109,CA,San Francisco,645 Larkin Street,0,1,0,0
666,667,689191,2262,3373,re:public,(206) 467-5300,98109,WA,Seattle,429 Westlake Ave N,0,1,1,Re:public Restaurant & Bar,(206) 467-5300,98109,WA,Seattle,429 Westlake Avenue North,0,1,1,1
376,377,79736,494,349,ARAMI,(312) 243-1535,60622,IL,Chicago,1829 W Chicago Ave,1,1,0,Arami,(312) 243-1535,60622,IL,Chicago,1829 W. Chicago Avenue,1,1,0,1
133,134,403318,2661,2001,Sweet Maple,(415) 655-9169,94115,CA,San Francisco,2101 Sutter St,0,1,1,Mifune,(415) 922-0337,94115,CA,San Francisco,Japan Center,0,1,0,0
340,341,150208,610,686,Floriole Cafe & Bakery,(773) 883-1313,60614,IL,Chicago,1220 W Webster Ave,0,1,1,Homeslice,(312) 789-4600,60614,IL,Chicago,938 W Webster Avenue,0,1,1,0
756,757,5251,700,20,North Pond,(773) 477-5845,60614,IL,Chicago,2610 N Cannon Dr,0,0,0,Pequod's Pizza,(773) 327-1512,60614,IL,Chicago,2207 N Clybourn Avenue,1,1,0,0
662,663,340968,3032,1580,Cafe Reverie,(415) 242-0200,94117,CA,San Francisco,848 Cole St,0,1,1,Zazie,(415) 564-5332,94117,CA,San Francisco,941 Cole Street,0,1,1,0
931,932,380326,2887,1853,Basik Cafe,(415) 655-3283,94109,CA,San Francisco,1958 Polk St,0,1,0,Capurro's Restaurant & Bar,(415) 771-9371,94109,CA,San Francisco,498 Jefferson Street,0,1,1,0
53,54,679492,2298,3335,Bar Cantinetta,(206) 329-1501,98112,WA,Seattle,2811 E Madison St,0,0,1,Cactus,(206) 324-4140,98112,WA,Seattle,4220 East Madison Street,0,1,1,0
784,785,697038,2155,3407,Place Pigalle,(206) 624-1756,98101,WA,Seattle,81 Pike St,0,0,1,Place Pigalle,(206) 624-1756,98101,WA,Seattle,Pike Place Market,0,0,1,1
64,65,393149,2501,1942,Acquerello,(415) 567-5432,94109,CA,San Francisco,1722 Sacramento St,0,0,0,Acquerello,(415) 567-5432,94109,CA,San Francisco,1722 Sacramento Street,0,0,0,1
653,654,438635,2822,2239,Sotto Mare,(415) 398-3181,94133,CA,San Francisco,552 Green St,0,1,1,Vicoletto,(415) 433-5800,94133,CA,San Francisco,550 Green Street,0,1,1,0
1099,1100,163240,1094,753,Num Pang Sandwich Shop,(646) 791-0439,10003,NY,New York,28 E 12th St,1,1,0,S'Mac,(212) 358-7912,10003,NY,New York,345 E 12th Street,1,1,0,0
130,131,388424,2999,1916,Il Pollaio,(415) 362-7727,94133,CA,San Francisco,555 Columbus Ave,0,1,0,Stella Pastry & Cafe,(415) 986-2914,94133,CA,San Francisco,446 Columbus Avenue,0,0,0,0
157,158,229696,1233,1056,Buvette,(212) 255-3590,10014,NY,New York,42 Grove St,0,0,1,Buvette,(212) 255-3590,10014,NY,New York,42 Grove Street,0,0,0,1
937,938,691666,2361,3383,An Nam Pho,(206) 466-2179,98115,WA,Seattle,6510 Roosevelt Way NE,0,1,0,Rosita's Mexican Grill,(206) 523-3031,98115,WA,Seattle,7210 Woodlawn Avenue NE,0,1,0,0
202,203,411416,2961,2050,1601 Bar & Kitchen,(415) 552-1601,94103,CA,San Francisco,1601 Howard St,0,1,1,California Pizza Kitchen,(415) 278-0443,94103,CA,San Francisco,54 3rd Street,1,1,1,0
183,184,434721,2912,2201,Lupa Trattoria,(415) 282-5872,94114,CA,San Francisco,4109 24th St,0,1,0,Toast Eatery,(415) 642-6328,94114,CA,San Francisco,3991 24th Street,0,1,1,0
1050,1051,11831,683,50,Tango Sur,(773) 477-5466,60613,IL,Chicago,3763 N Southport Ave,0,1,1,Tango Sur,(773) 477-5466,60613,IL,Chicago,3763 North Southport Avenue,0,1,1,1
101,102,250981,1556,1132,BondSt,(212) 777-2500,10012,NY,New York,6 Bond St,0,0,0,BONDST,(212) 777-2500,10012,NY,New York,6 Bond Street,0,0,0,1
332,333,447540,2997,2296,Skool,(415) 255-8800,94103,CA,San Francisco,1725 Alameda St,0,1,1,Skool,(415) 255-8800,94103,CA,San Francisco,1725 Alameda Street,0,0,1,1
43,44,665689,1663,3291,Dahlia Bakery,(206) 441-4540,98121,WA,Seattle,2001 4th Ave,0,1,1,Macrina Bakery,(206) 448-4032,98121,WA,Seattle,2408 1st Avenue,0,1,1,0
267,268,206494,1094,957,Num Pang Sandwich Shop,(646) 791-0439,10003,NY,New York,28 E 12th St,1,1,0,Soba-Ya,(212) 533-6966,10003,NY,New York,229 East 9th Street,0,1,0,0
706,707,125953,610,556,Floriole Cafe & Bakery,(773) 883-1313,60614,IL,Chicago,1220 W Webster Ave,0,1,1,Floriole Cafe & Bakery,(773) 883-1313,60614,IL,Chicago,1220 W Webster Avenue,0,1,1,1
504,505,77516,500,338,Bobtail Ice Cream Company,(773) 880-7372,60657,IL,Chicago,2951 N Broadway St,0,1,1,Bobtail Ice Cream Company,(773) 880-7372,60657,IL,Chicago,2951 North Broadway Street,0,1,1,1
484,485,448768,2915,2305,Mazarine Coffee,(415) 398-7700,94102,CA,San Francisco,720 Market St,0,1,1,Sam's Diner,(415) 626-8590,94102,CA,San Francisco,1220 Market Street,0,1,0,0
762,763,698421,2397,3410,It’s Bao Time,(206) 227-2815,98109,WA,Seattle,320 Westlake Ave N,0,1,0,Betty,(206) 352-3773,98109,WA,Seattle,1507 Queen Anne Avenue N,0,1,1,0
627,628,215348,913,986,Mamoun’s Falafel,(212) 674-8685,10012,NY,New York,119 MacDougal St,0,1,1,Hundred Acres,(212) 475-7500,10012,NY,New York,38 MacDougal Street,0,1,0,0
13,14,347889,2758,1646,The Monk’s Kettle,(415) 865-9523,94103,CA,San Francisco,3141 16th St,0,1,1,Pancho Villa Taqueria,(415) 864-8840,94103,CA,San Francisco,3071 16th Street,0,1,0,0
828,829,202714,1501,935,Benito One,(212) 226-9171,10013,NY,New York,174 Mulberry St,0,1,1,Grotta Azzurra Ristorante,(212) 925-8775,10013,NY,New York,177 Mulberry Street,1,1,1,0
660,661,373533,2526,1805,Cafe du Soleil,(415) 699-6154,94107,CA,San Francisco,345 3rd St,1,1,1,Cafe Chaat,(415) 979-9946,94107,CA,San Francisco,320 3rd Street,0,1,0,0
1001,1002,23716,459,104,Artopolis,(312) 559-9000,60661,IL,Chicago,306 S Halsted St,0,1,0,Artopolis,(312) 559-9000,60661,IL,Chicago,306 S Halsted Street,0,1,0,1
981,982,369319,2687,1781,Old Jerusalem Restaurant,(415) 642-5958,94110,CA,San Francisco,2976 Mission St,0,1,0,Universal Cafe,(415) 821-4608,94110,CA,San Francisco,2814 19th Street,0,1,1,0
772,773,425439,2832,2144,Mission Pie,(415) 282-1500,94110,CA,San Francisco,2901 Mission St,0,1,0,Mi Lindo Peru,(415) 642-4897,94110,CA,San Francisco,3226 Mission Street,0,1,0,0
1018,1019,227892,1242,1048,Beyond Sushi Midtown West,(646) 964-5097,10019,NY,New York,62 W 56th St,1,1,0,Estiatorio Milos,(212) 245-7400,10019,NY,New York,125 W 55th Street,0,0,0,0
492,493,2749,31,12,The Wormhole Coffee,(773) 661-2468,60622,IL,Chicago,1462 N Milwaukee Ave,0,1,1,Piece,(773) 772-4422,60622,IL,Chicago,1927 W North Avenue,1,1,0,0
646,647,353030,2702,1682,Leopold’s,(415) 474-2000,94109,CA,San Francisco,2400 Polk St,0,0,0,Pearl's Deluxe Burgers,(415) 409-6120,94109,CA,San Francisco,708 Post Street,0,1,0,0
52,53,679481,2239,3335,Cactus Restaurants,(206) 324-4140,98112,WA,Seattle,4220 E Madison St,0,1,1,Cactus,(206) 324-4140,98112,WA,Seattle,4220 East Madison Street,0,1,1,1
217,218,415834,2551,2073,Mission Beach Cafe,(415) 861-0198,94103,CA,San Francisco,198 Guerrero St,0,1,0,Chieftain Irish Restaurant & Pub,(415) 615-0916,94103,CA,San Francisco,198 5th Street,0,0,0,0
951,952,387568,2450,1909,Saigon Sandwich,(415) 474-5698,94102,CA,San Francisco,560 Larkin St,0,1,0,Tian Sing Chinese,(415) 398-1338,94102,CA,San Francisco,138 Cyril Magnin Street,0,1,0,0
688,689,379446,3012,1848,Sheba Piano Lounge,(415) 440-7414,94115,CA,San Francisco,1419 Fillmore St,0,1,1,La Mediterranee,(415) 921-2956,94115,CA,San Francisco,2210 Fillmore Street,1,1,1,0
189,190,26266,418,113,Roy’s - Chicago,(312) 787-7599,60654,IL,Chicago,720 N State St,0,0,1,Cantina Laredo,(312) 955-0014,60654,IL,Chicago,508 North State Street,0,1,0,0
190,191,26288,758,113,Tortoise Supper Club,(312) 755-1700,60654,IL,Chicago,350 N State St,0,1,1,Cantina Laredo,(312) 955-0014,60654,IL,Chicago,508 North State Street,0,1,0,0
312,313,394689,2754,1952,Udupi Palace,(415) 970-8000,94110,CA,San Francisco,1007 Valencia St,1,1,0,Puerto Alegre,(415) 255-8201,94110,CA,San Francisco,546 Valencia Street,0,1,0,0
95,96,702302,2133,3436,Bad Jimmy’s Brewing Co.,(206) 789-1548,98107,WA,Seattle,4358 B Leary Way Nw,0,0,1,Kickin' Boot,(206) 783-2668,98107,WA,Seattle,5309 22nd Avenue NW,0,1,1,0
999,1000,433662,2963,2192,Isa Restaurant,(415) 567-9588,94123,CA,San Francisco,3324 Steiner St,0,1,1,Ristorante Parma,(415) 567-0500,94123,CA,San Francisco,3314 Steiner Street,0,1,0,0
270,271,81513,518,352,Capital One Café,(312) 981-1236,60611,IL,Chicago,21 E Chestnut St,0,1,0,D4 Irish Pub & Cafe,(312) 624-8385,60611,IL,Chicago,345 E Ohio Street,1,1,1,0
142,143,120298,591,529,Toast,(773) 772-5600,60647,IL,Chicago,2046 N Damen Ave,0,1,1,Fat Rice,(773) 661-9170,60647,IL,Chicago,2957 W Diversey Avenue,0,1,0,0
1069,1070,650867,344,3233,RL Restaurant,(312) 475-1100,60611,IL,Chicago,115 E Chicago Ave,0,0,1,Ralph Lauren Bar & Grill,(312) 475-1100,60611,IL,Chicago,115 E Chicago Avenue,0,1,1,1
656,657,46100,703,193,Sweet Maple Cafe,(312) 243-8908,60607,IL,Chicago,1339 W Taylor St,0,1,0,Sweet Maple Cafe,(312) 243-8908,60607,IL,Chicago,1339 W. Taylor Street,0,1,0,1
567,568,692131,2221,3385,Pike’s Pit Bar-B-Que,(206) 538-0779,98101,WA,Seattle,1505 Pike Place Market,0,1,1,Gordon Biersch Brewery Restaurant,(206) 405-4205,98101,WA,Seattle,Pacific Place,0,1,0,0
336,337,414746,2687,2064,Old Jerusalem Restaurant,(415) 642-5958,94110,CA,San Francisco,2976 Mission St,0,1,0,Old Jerusalem Restaurant,(415) 642-5958,94110,CA,San Francisco,2976 Mission District Street,0,1,0,1
26,27,95873,315,414,Wheat’s End Cafe,(773) 770-3527,60657,IL,Chicago,2873 N Broadway St,0,1,0,Kanela Breakfast Club,(773) 248-1622,60657,IL,Chicago,3231 N. Clark Street,1,1,0,0
116,117,49152,303,207,Siena Tavern,(312) 595-1322,60654,IL,Chicago,51 W Kinzie St,0,1,1,Siena Tavern,(312) 595-1322,60654,IL,Chicago,51 West Kinzie Street,0,1,1,1
649,650,3688,356,14,Chicago Pizza And Oven Grinder Company,(773) 248-2570,60614,IL,Chicago,2121 N Clark St,0,1,0,Chicago Pizza & Oven Grinder Company,(773) 248-2570,60614,IL,Chicago,2121 N Clark Street,0,1,0,1
602,603,677375,1872,3330,Sitka & Spruce,(206) 324-0662,98101,WA,Seattle,1531 Melrose Ave,0,0,0,The Crumpet Shop,(206) 682-1598,98101,WA,Seattle,1503 1st Avenue Pike Place Market,0,1,1,0
555,556,337218,2690,1550,Swan Oyster Depot,(415) 673-1101,94109,CA,San Francisco,1517 Polk St,0,1,0,Swan Oyster Depot,(415) 673-1101,94109,CA,San Francisco,1517 Polk Street,0,1,0,1
258,259,402124,2913,1993,Taqueria el Buen Sabor,(415) 552-8816,94110,CA,San Francisco,697 Valencia St,0,1,0,El Toro Taqueria,(415) 431-3351,94110,CA,San Francisco,598 Valencia Street,0,1,0,0
394,395,222378,1265,1018,Café Orlin,(212) 777-1447,10003,NY,New York,41 St Marks Pl,0,1,1,Cafe Orlin,(212) 777-1447,10003,NY,New York,41 St Marks Place,0,1,1,1
787,788,696989,1642,3407,Le Panier French Bakery,(206) 441-3669,98101,WA,Seattle,1902 Pike Pl,1,1,0,Place Pigalle,(206) 624-1756,98101,WA,Seattle,Pike Place Market,0,0,1,0
305,306,309879,1233,1394,Buvette,(212) 255-3590,10014,NY,New York,42 Grove St,0,0,1,Sweet Revenge,(212) 242-2240,10014,NY,New York,62 Carmine Street,0,1,0,0
297,298,418018,2498,2089,Espetus Brazilian Steak House,(415) 552-8792,94102,CA,San Francisco,1686 Market St,0,0,0,Minas Brazilian Restaurant & Cachacaria,(415) 626-8727,94102,CA,San Francisco,41 Franklin Street,0,1,0,0
763,764,698351,2106,3410,Betty,(206) 352-3773,98109,WA,Seattle,1507 Queen Anne Ave N,0,1,0,Betty,(206) 352-3773,98109,WA,Seattle,1507 Queen Anne Avenue N,0,1,1,1
107,108,642168,783,3194,Nami Sushi Bar,(872) 241-4407,60613,IL,Chicago,1828 W Montrose Ave,1,1,0,Glenn's Diner,(773) 506-1720,60613,IL,Chicago,1820 W Montrose Avenue,0,1,1,0
693,694,178301,1482,813,Alta,(212) 505-7777,10011,NY,New York,64 W 10th St,0,0,0,Boqueria,(212) 255-4160,10011,NY,New York,53 W 19th Street,1,1,0,0
618,619,58653,201,242,Toro Sushi,(773) 348-7255,60614,IL,Chicago,2546 N Clark St,0,1,0,Sapori Trattoria,(773) 832-9999,60614,IL,Chicago,2701 N Halsted Street,0,1,1,0
338,339,689087,1847,3372,Cicchetti,(206) 859-4155,98102,WA,Seattle,121 E Boston St,0,1,1,Cicchetti,(206) 859-4155,98102,WA,Seattle,121 E Boston Street,0,0,1,1
428,429,429835,2509,2171,Thai Idea Vegetarian,(415) 440-8344,94109,CA,San Francisco,710 Polk St,0,1,0,Aicha Moroccan Cuisine,(415) 345-9947,94109,CA,San Francisco,1303 Polk Street,0,1,0,0
299,300,59424,158,245,Homeslice,(312) 789-4600,60614,IL,Chicago,938 W Webster,1,1,1,Shine,(773) 296-0101,60614,IL,Chicago,756 W. Webster Avenue,0,1,1,0
212,213,670001,1642,3308,Le Panier French Bakery,(206) 441-3669,98101,WA,Seattle,1902 Pike Pl,1,1,0,Le Panier,(206) 441-3669,98101,WA,Seattle,Pike Place Market,0,1,0,1
1037,1038,350630,2906,1660,The Alembic,(415) 666-0822,94117,CA,San Francisco,1725 Haight St,0,0,0,Alembic Bar,(415) 666-0822,94117,CA,San Francisco,1725 Haight Street,0,0,0,1
529,530,351379,2883,1667,Blue Bottle Coffee,(510) 653-3394,94102,CA,San Francisco,315 Linden St,0,1,1,Blue Bottle Coffee Kiosk,(415) 252-7535,94102,CA,San Francisco,315 Linden Street,0,0,1,1
1074,1075,186815,968,864,Taboonette,(212) 510-7881,10003,NY,New York,30 E 13th St,1,1,0,Prune,(212) 677-6221,10003,NY,New York,54 E 1st Street,0,0,0,0
1044,1045,283345,1229,1273,Il Mulino,(212) 673-3783,10012,NY,New York,86 W 3rd St,1,1,0,Il Mulino,(212) 673-3783,10012,NY,New York,86 West 3rd Street,0,0,0,1
927,928,334689,2877,1529,Burma Superstar,(415) 387-2147,94118,CA,San Francisco,309 Clement St,0,1,0,Burma Superstar,(415) 387-2147,94118,CA,San Francisco,309 Clement Street,0,1,0,1
15,16,347897,2901,1646,Pancho Villa Taqueria,(415) 864-8840,94103,CA,San Francisco,3071 16th St,0,1,0,Pancho Villa Taqueria,(415) 864-8840,94103,CA,San Francisco,3071 16th Street,0,1,0,1
247,248,420396,2770,2105,Amélie,(415) 292-6916,94109,CA,San Francisco,1754 Polk St,0,0,0,Thai Spice,(415) 775-4777,94109,CA,San Francisco,1730 Polk Street,0,0,0,0
749,750,221349,823,1016,Gramercy Tavern,(212) 477-0777,10003,NY,New York,42 E 20th St,0,0,0,Angelica Kitchen,(212) 228-2909,10003,NY,New York,300 E 12th Street,0,1,0,0
673,674,643649,603,3201,Nico Osteria,(312) 994-7100,60611,IL,Chicago,1015 N Rush St,0,0,1,Star of Siam,(312) 670-0100,60611,IL,Chicago,11 East Illinois Street,0,1,0,0
795,796,390354,3065,1925,Sun Rise Restaurant,(415) 206-1219,94110,CA,San Francisco,3126 24th St,0,1,0,Taqueria Cancun,(415) 252-9560,94110,CA,San Francisco,2288 Mission District Street,0,1,0,0
654,655,685927,1845,3363,Musashi’s,(206) 633-0212,98103,WA,Seattle,1400 N 45th St,0,1,0,Musashi's,(206) 633-0212,98103,WA,Seattle,1400 N 45th Street,0,1,0,1
639,640,315312,1184,1412,Degustation,(212) 979-1012,10003,NY,New York,239 E 5th St,0,0,0,Vanessa's Dumplings,(212) 529-1328 (212) 529-1329,10003,NY,New York,220 E 14th Street,1,1,0,0
820,821,280870,1127,1258,Xi’an Famous Foods,(212) 786-2068,10003,NY,New York,81 St Marks Pl,0,1,0,Xi'an Famous Foods,(212) 786-2068,10003,NY,New York,81 Saint Marks Place,0,1,0,1
230,231,295472,1592,1333,Hometown Bar-B-Que,(347) 294-4644,11231,NY,Brooklyn,454 Van Brunt St,0,1,0,The Red Hook Lobster Pound,(646) 326-7650,11231,NY,Brooklyn,284 Van Brunt Street,1,1,0,0
372,373,438831,2530,2241,Little Star Pizza,(415) 551-7827,94103,CA,San Francisco,400 Valencia St,0,1,0,Pica Pica Arepa Kitchen,(414) 400-5453,94103,CA,San Francisco,401 Valencia Street,1,1,0,0
413,414,435395,2736,2207,Mojo Bicycle Café,(415) 440-2338,94117,CA,San Francisco,639 Divisadero St,0,1,1,The Mill,(415) 252-0800,94117,CA,San Francisco,736 Divisadero Street,0,1,1,0
367,368,218253,1238,1001,Morimoto,(212) 989-8883,10011,NY,New York,88 10th Ave,0,0,0,Tao Downtown,(212) 888-2724,10011,NY,New York,92 9th Avenue,0,0,0,0
85,86,427235,2582,2153,Italian Homemade Company,(415) 712-8874,94133,CA,San Francisco,716 Columbus Ave,0,1,1,Kennedy's Irish Pub and Curry House,(415) 441-8855,94133,CA,San Francisco,1040 Columbus Avenue,0,1,0,0
629,630,455186,2488,2358,The Boy’s Deli,(415) 776-3099,94109,CA,San Francisco,2222 Polk St,0,1,0,Amelie,(415) 292-6916,94109,CA,San Francisco,1754 Polk Street,0,0,0,0
837,838,432864,2774,2189,Il Casaro Pizzeria & Mozzarella Bar,(415) 677-9455,94133,CA,San Francisco,348 Columbus Ave,0,1,0,Caffe Macaroni,(415) 956-9737,94133,CA,San Francisco,59 Columbus Avenue,0,0,1,0
826,827,202707,1457,935,Locanda Verde,(212) 925-3797,10013,NY,New York,377 Greenwich St,0,0,1,Grotta Azzurra Ristorante,(212) 925-8775,10013,NY,New York,177 Mulberry Street,1,1,1,0
132,133,388401,2974,1916,Curry Leaf,(415) 440-4293,94133,CA,San Francisco,943 Columbus Ave,0,1,1,Stella Pastry & Cafe,(415) 986-2914,94133,CA,San Francisco,446 Columbus Avenue,0,0,0,0
863,864,380952,2664,1859,Stones Throw,(415) 796-2901,94109,CA,San Francisco,1896 Hyde St,0,0,0,Frascati Ristorante,(415) 928-1406,94109,CA,San Francisco,1901 Hyde Street,0,0,0,0
821,822,280874,1265,1258,Café Orlin,(212) 777-1447,10003,NY,New York,41 St Marks Pl,0,1,1,Xi'an Famous Foods,(212) 786-2068,10003,NY,New York,81 Saint Marks Place,0,1,0,0
616,617,58615,5,242,Alinea,(312) 867-0110,60614,IL,Chicago,1723 N Halsted St,0,0,0,Sapori Trattoria,(773) 832-9999,60614,IL,Chicago,2701 N Halsted Street,0,1,1,0
508,509,706196,2380,3449,Olympia Pizza and Spaghetti House III,(206) 329-4500,98112,WA,Seattle,516 15th Ave E,0,1,1,The Wandering Goose,(206) 323-9938,98112,WA,Seattle,403 15th Avenue East,0,1,1,0
139,140,346869,2662,1635,Eno Wine Bar,(415) 678-5321,94102,CA,San Francisco,320 Geary St,0,0,0,Burger Bar,(415) 296-4272,94102,CA,San Francisco,251 Geary Street,0,0,0,0
838,839,305394,1242,1377,Beyond Sushi Midtown West,(646) 964-5097,10019,NY,New York,62 W 56th St,1,1,0,McGee's Pub and Restaurant,(212) 957-3536,10019,NY,New York,240 W 55th Street,1,1,0,0
700,701,333178,2604,1512,Delfina,(415) 552-4055,94110,CA,San Francisco,3621 18th St,0,1,0,Delfina,(415) 552-4055,94110,CA,San Francisco,3621 18th Street,0,1,1,1
825,826,202635,912,935,Atera,(212) 226-1444,10013,NY,New York,77 Worth St,0,0,0,Grotta Azzurra Ristorante,(212) 925-8775,10013,NY,New York,177 Mulberry Street,1,1,1,0
1047,1048,658213,145,3262,Green Street Smoked Meats,(312) 754-0431,60607,IL,Chicago,112 N Green St,1,1,1,Green Street Smoked Meats,(312) 754-0434,60607,IL,Chicago,112 N Green Street,0,1,0,1
780,781,114178,518,501,Capital One Café,(312) 981-1236,60611,IL,Chicago,21 E Chestnut St,0,1,0,Gaylord Fine Indian Cuisine,(312) 664-1700,60611,IL,Chicago,100 E Walton Street Walton Colonnade,0,1,0,0
460,461,344757,2999,1618,Il Pollaio,(415) 362-7727,94133,CA,San Francisco,555 Columbus Ave,0,1,0,Trattoria Pinocchio,(415) 392-1472,94133,CA,San Francisco,401 Columbus Avenue,0,1,1,0
520,521,402195,2460,1994,Tartine Bakery & Cafe,(415) 487-2600,94110,CA,San Francisco,600 Guerrero St,0,1,1,Yuzuki Japanese Eatery,(415) 556-9898,94110,CA,San Francisco,598 Guerrero Street,0,1,0,0
